id;x;y;private;t
507;E1023080089FFE6CFE93923AEA703BAA99792E21515BBDA994FAE090CCB17E7B;AED2FC199219948B474663552AAB84FF5877613DB8B198BC24DB96BDC33E70CC;B2C0836DB2222D21071DBD87625C0E94E3E58155A712D85A3516AB56337127CB;101
508;72159F90B35EC14126C41D9DE985E6E9CEC9024087472AC44F7110480FB01789;9CC0C48A0512535BDE3515DDA99071DF552566711D1C95D3B55E67F205B17E91;6E54549DE7EE555E6F526ADB617AC5E976B53D6B7EF524713AAB6E8D2638A7C7;103
509;70ADB733004E48C65CFDD9E2EDB35173D17307E8F4886D1452A40ABD469C2253;1B29B9ED234FCDEEFA2685572A9FFC80B974150061C48DF94451B9492C594B0C;5D23B6FD454375C0A7F19D9152EF88D39F8CAF97C74DE48D55AECBD2F47DF98F;102
510;DB453F7DACFB6B8F1181CA6FB7A38723828EDD50B3DE69C7E5EAAA7AECDCA1C0;E9CCA1981B79859C294E0F3E76B0E8346AC49784B79EC86F2BE10AFBE774DEEB;98CB55C77FAD4F68A9BC71C0841FECD3E03671350067B2817FD3647E1057AEEB;101
511;AF6B20417360F5AB108050FB3FBE937D42D2DB73F14BBE3635F241284811DB6B;F172041B6AACD442DB1CB49ADCA49E8BAC6980C1A383B659F0B0077B5B3CB8B3;50358BF1694DA79DE1E9F12700FCFE80F080C7728E531EB65DF2FF6B82186F8D;102
512;5DFEA868BD84F2A586268DEE08BCCED33AC5E58FF9D09C14532A93AB6D990877;F53C156E48C0C3922C3ABB9F3A1776A0DFD7F3B1A48EB690CEF753401E72516E;9E02F730EE28530286D7E5A0A0E154B13A208C30E3EA459F47ECD85A9D1FD377;102
513;5084D0D623B25A3CF8C71D52CFF8509694E9FFAAF57E6630AB39697C91E22F18;C66537A53AB209BEB969AEBA29D3CF95CA799389C2C28C86305D1E26E1306B94;6BE08418EFE588CF59057086C182C8A82D8AE9C0981A92ABF9A439AB26F4F8E0;101
514;297465CD4D544F622C5C688DEF69ED914DBE2BF97FA8EB74C456D9A60ED29CE0;37910211400FBAF07594AC0F807EE54CBA5708038C14DB592748B18576048F15;;102
515;85FE1775C6F57615280BC9A824F7335568F46B6286B40A8F825B5B6C8860C67D;2C391D88FCC69EF252A5A6FFFA4F8C2E467712904323DB744E88C377F27D4ECA;72B3CD2134C2D114A4A4FBE76942B1C1A6C2E04774F77E9DDC3126C75E0D3165;101
516;730312CC1CCD98ECB496372D4AC46C4BBFEBF380C47F126613DAEA4EFC50C3BC;21AF2199CA60C331BD03E392536A3495AB67558B345D55928675B0DD046772C0;CA9EB705227C17F93886250405DBAC0D28749A142923BE291836E77D0FCCD52A;100
517;A74BE71E55B06101C12E4AAE88DB66B2CC2B2DC9B37CAA9255CFFBBC2D3428DF;D1C3A974A7B0B038D90C7C08ED6F47C20C94A5E82E48C2405AFCF078BBEA84C4;E44F8D7C9A767AE0F0D0FF3F4F6223ACBFF6FBC2811CA2C2EB8BEAE35508B6FC;102
518;E14B5D216AE3231A2B3E6CD7FCDDB6495542E4A295C5FBE5327D0B59FDB05073;D794BB5415D5F4CBFE8B2230804807328F6F4F957A007A8CD7F262879CCDA95E;0801CD468380819B3F62C5D25C76E2F99121F59A969F529C97F1F0326D88448B;99
519;94B05EB1241B4E6DE2D58AF8AD0F4933250E54DADBAC85CFA4252499B0D26F89;CF51E995F68F3E628E3B610DB58DEF2F150A8E44A2E6C22D4725EF77AC3835A1;BD92BB0256E81C364C80661F197ECB1E77FBB34142E343382B54DDE7994DB424;102
520;13833B6C0B3BE56A66996B366484DC5700EB02414C8B8E969F8F26831C1FD2E3;F35B30610748264C79D817361F62BB4FAD0A0875A0493AB7AB7564E97B7D6BE0;0E255158A9135C67FC206983D3CA88B6F87C3EB893674943FBAA921A0771E343;99
521;3C9C0349443E85D800A4D24836B10EF08BFFC012EC68FC0F479ED1EB605FFEB9;76E4E4D445048C065CFCE0C9A98946CF00E77D784E2FE80CCAE92C7D4FF201AF;E1B722E47877DCD63C53390645091EFB355C0615EA8615DD06DAB6DAF5B71D4A;102
522;2EC0D5A85B59473CE6E99F8B7D3181360B9831784FEBA0E17262EA9EC80DFC25;F001BCD37437AAFDCCEBE3C5FB1D1F5DC75A41A5D457434A07B95C0B8F9EF956;1053030F03A30B6B6CD870917625A5E18C3AFA705E284EFFA3956B7F3F61EBAB;99
523;4F62E223C667C0A15172560F08282B1F87FC119C8FA124ABFE03ADB6C346212C;CD364AED8052AF0B65213D7A081B000F2B9A27605527425BA3401792E5731DD7;ED6EF5B9952EC5949D213E5A05FCA659FF55DA21941228887DDBF98153B8062B;101
524;6DA845D25E89064521D14F549524069BAD7447F66DB9E1E4E96486B414D91AE1;894EC4822C46F354BA180AFF2A6F3E132CD883D5941435C64AC04F0F073A83C5;BC70168BA0DBB3DA47025BF9AE702B0E63719F0C6091638741B0874F63D13511;102
525;35E7A5CB5D88258A81E39877E848BBA257E7CCCA7F456E973A8E032BC84AC4B8;43A271BB5CD26B4EAA32F5BB69F0DD6EA2B1E55B4EEFF27A013A013BE08F0325;0AC8F3C1478B15413E5EEAA5BD005E68B7A9E04417B9B51D31F54B66A778996B;99
526;1F52481AF61FF53AC962C18DAFB44423E124BDD1159F61C3A8F9946EC144499B;AF264380595CCB75B8105B805DB0B68C33B830310376C36689D2354812E779BC;F8F7D3A40B9BB8768FCC719AB1C4CCE0E6575DA6B1407470CB63B9B83DB32D44;102
527;B6F6AD6E7592129B6CC8882D416D4B749A92C39224CC6249DEE96B3C01B4F507;80BCDDAC74D5EFF73D6768BB092A009B39DF5259B652CA9523223B857DF4BD85;9B7B4131BF956866C91287B5C2F812B51FAC2086AF4D9645E9189F60DDD6EE26;101
528;EF658A8DE6C983F029B46D7BFB19B8DE8FB61295E3B7128703F3E4A2C8A4828B;04EF20FAE6E1B6D101102CE23F3C437901007FB6C11D23FCC4B80FC893EA38A9;658BCC03164248FDCC128944F07CC4913027A2865B3A193AE99900D239B45EB0;104
529;F6C887264A4415FA934EAB331C5B7FED02C4BAF6D29C4F7E9682136D0BFCE935;37773DC7EF88E587545489F2171B07B6608E8E99B7E925880E697E8E415D97B7;712D15485DCC8BE287B06ADE090C185A6F60F0277A7AC38645CC29420207F389;101
530;351011460FB7AA8362E6721359BD5F47F6B69F2997EA13C2C1C90D723AFC58C7;F6DC32C18005D29B30DEEDA4B9AC8C9304251CD9A523289439EF564B7452C30B;79A6E70C1E2F65724392087B079509ED337DB9DCE3A57BED97245D566C891F1A;101
531;4B645F50CB21D407BBE13E9125CCCD0F987E5ABB7C6DA4CE6E493318A94BB98B;3CF2BF1452CDF3DFA3520E1076BFFD87D565D1EB3D62FF919B03EC0A9C4BD16E;831C442531B3CA72996D1DB052D1C38BB083AB6476C4EE04833C987DFC129836;101
532;238A1A8E56B50582CA478CA994B563AF975B4A2A39D13F109F41A2796B8A0712;BD5C8D669C6A58464E6C17583E5723770D3AA87B9A98B58B81E992F5E9A0CCE8;B2C8CB197ED71CE17E3A8B683D9F627546F03D2E64A98722D70627B92FF7E15C;102
533;EEE844A652D26CA13337539FE31E772E8E8BE280A59209D6C7F79A9D83BF1D6C;44149CED34C2EB7A673C907F2574A743E842A777223B7E16CDABEBCEC506CB15;EE07B9E5C83853D57C9365A23FC979204723250BB3FAF0BCC6895983856A8A43;101
534;A9C7186A1A94A9F4E03DB7F791C14D76E668A0C8533B4971FFE636BC1C814112;E2EC0C750E3C1A5ED30136D02E0948663E82D972D8F1F5343C51B09985BFA51C;B732B6B6F2DC7CAC13D32CDFD46FEDF27A2ABE1743C44E5E50AB4261A95009A5;102
535;E290047239BEDD2793231BD9B61BF88C398155E39B5C6DC9C69A8BBFBD9843F1;043FCAB9CE0F312D84D0438B57032CCFA957893F61C32FC185EC5E0765FE5BFA;CB689101C4F5F459AB21460D93D0588ABAC9BC0DB978AC069ADF4831E822704E;102
536;AE55740574C1D70D3F2047FAA74A680C68F15CB77A06E3044398D26A2A800DCA;EC9B031EB0160620D929795479BFF0A38691FAC8C226C99EEFDFD100921F03FB;9AA72E4F7DDA6DA898A414B6B4000FBFB4355F6A331245392DFEEF5B2C010C63;103
537;2244AE4DB9C877757D4E3281DC282B338A2ED606195DFC477344AFB944E094DE;AD6D2704841BAB3A804001D868138D9D8C2DDA68075E781FB0F43FF1792FBF51;3B86C6D5C3F2AB3D2C299A46414D64B582CB3AE5AA288F4172374B2C4C02A548;101
538;E1C6943C5F667D47B1CE75FEF48CFE37331631DD9128ABA43A2B974CA78F501C;DB7150306BF9E603354F61D35726B75E79EE9E4B3F45BCC614A260C83349E04A;409867300F2DC211BF252F74C3E0B1A69B0CCB68EF676CFBC0EAD15FAF7AA2C8;102
539;E561D6E1C02DFE2061D5CB7544D86194E2D03211527E847B89CB395687422D4C;C451BE15D11D724DE35CD0A4602A562339666BF56BB97BE9A41D76AA4D541C57;3BBB177BC1CD499FE032AD7CEC7FB938B7C06878E8B42551DD7C6C5107F3015F;102
540;41603EB4F38DE0019228A64DF9E9AF98212AFD19B681F9F7BD644683242B46BD;6C47ADD31061A29DD936C4EEC59926B162D48197ED757C4C298E9000FA1BF2EF;FB9691DDD3312034E60806926775EF774E80EECF43B3587DE9C50666234153C7;102
541;00A92BC97B4E31C30844DA9EA772A61690163F40E8B24E54E8FA2E7B270D535F;80A60F7B57E52631E0EBA90BDF5E0BF1A16D4C6D3E925F7CCD45C1E8D3D6B172;027312AB9F134A2E39E6F45FA23195A2269F72603EE183479CAEDBE661FCFA3E;100
542;CD64C2DD0486E186BCF8860A32F489BDBF8951B52FDD2C60EE946C2DDCE89424;67F3EEDDB81E40C849D07EDD8F451707055FA2A758FAB2BC01F736E6F4C3C53B;4FB4B4C12DE79E62F60DFD50A3DA8611BA3F317995BC0E39843715CDE7634E6A;101
543;15714A63F9F9EB78537BE64847A4C8EC081E774088CE90A04D9229AAC9950FC7;3CEFD7DB94E4EBA0ED355FEE9C151C0530EF7C87DE13DFF0609DABA9C7DFB8A3;4694D7D374E3599576EA55AEC91BE2EAF25B3FA557D516539391A40A250642BE;101
544;E0E9CD19BFC9BDAC20A5B7C0679A3706BC39D06432CD6D0C076E0401051359C1;A527BF2815E6A2CE3CDB6C339664DACD7120F36725D549DCF79541A2B3264FEB;73D9948D5006D6949539F96E6F3718F5AFA2A169C56015C55BAA7138F831D8DF;102
545;78BCA02E462F6E11E5C616B9358B52A34552E3A6F2A18B04CF107A165E60345F;D05C32F60EFF7922C2AFE27010911B95E60F46A70A35D18B609139F63554CC7F;0F8A903FEB8B37EC9591D66FA17CFA3C6881DCBB2B8793A207B4462A6B622EBE;100
546;C8AE40584F6990FA8FF1975325767E0579C2D1E86F64E134698F53B2C1465A29;4F904A5E79DE50BFCD7DF2B679A191A7A6B3F3F56FF15EEACAB5E3CA0B719F60;317214C547A42FC4746598E092A5809859E2C4BF655D9895C353BD6678E2FDD3;101
547;34BE351D157E846E7CF646F209B4A3A256AA10AE9372B75FF2241DC14020800A;9A46300409A7C69AEC5D191C4CF9EB202E13D4A69ADC1FA0DD81DFA119690CCE;F8043158EE5A0F30A434A1223C0EA14199EF8F408848F6C0D28122468DE95EC6;101
548;57BEBF3F95AA22CDA438E74643E5C40B4F87893175C305B65A92971C636ACA9F;E7BA4CD6E1F1652A378F1B907F99F1937A523DD717854D792473F4247DF883B9;EF228588D9DF33242E910BA5ECC383F2157419148F517D5F4F6BB22D36E3472C;100
549;89F56C7D0697389359A35AF11A96F276284A81B19038E134A2BA191407F6456E;FEFBEF173A81DDBF96D1433AC093046B637F4E09BFF687BCC6CC2BF5AD1466AD;8DDB691EFC497173A8B92530BBCC021F7AC0E6B28DE519F43BD956F31AB7B938;101
550;8599871550886CD8FC21BD94854BD202173C1AA99877DD41FDE912BA19608262;069ABA2BA9F3F468CE59BE1A5CD4D2EF475E1E47F971E7C0CA9669D0855352EA;D8DF708790EC9348AF7CD755CA903E3D0391DCB5C7127426C902D06E5272C911;102
551;7346A8B6A4B880B4A80FEE6ACD80594C4807FA32FBF4973A9B2560F8190AA5C5;630B6DE9F5D6263C461CF34D4B736E62D8D58E2D28935CE5BE7BDE2A1AE31B6A;0FE3725D061872FA3845040916C539D415BEDB6FDFED54DCF95DBB01C5D88528;99
552;5767518939D80316FB4CEABFCAC8099D234487F63437AE8F3DCCFA2A49E035C1;61337DFF76BAC6476C50DE0B50CCEF1B5BCA1F8E78B352800CD808F4AE9DDC50;D91189DF424BA861B1E204D441E194051C55EF7E2C4E07983E5774CC0126C58A;101
553;F5ACEF4D30A8FC92B49595A2A12573C533E2A57679FB4E07B505236608488D91;8AF72F50FC8D39892389A4DB9868DCD2691071E0C1F994DAEE589E5654899198;1C8A4B4CFCD4745A191005557D2AEE69FF68B757D18F00CBA468690757915355;101
554;B1B7B7FB193E6111EF72D34DF0D0F7D5547ABDF0748536B93CE57AD59F186518;0D19A490BA82CA2D043054851FF47E1C4EBA43D7A84CC59A6D5BE1113DCB5CB9;F69752CAED13265876A9D9DDE4BE4CA9EF8E8CEE89AA451E8EE6F327494AD806;101
555;A05414527D39D217B145730F5286C300BA15A66BC94B0B9C5AC6509509FDC3CB;A40A91DD3C250A92E14EB4FB538B2ED19BE29D000786C79BF1A6E97AB78FD7E3;6C6CDE8304E03D26DA4190A38533C616EF946501DE27D3A4D5D282D847DC1826;102
556;EA48274C3D0652CA03308F4930B34C7811760B72ADA088D1D9D574C539FBFDD5;5101268B8D3CE42EA25AD8271367171F2396CBDAAD276D39114909D479539627;F8458F1044094FE3277E13493FCFB76135510CAB59A2D4C8185BD8057FAA47F8;101
557;4901A80984DD783A40AC06BB193C2BFAAAD6616B78196DA9ECD4EB9459C1C42B;571A07DF1FF4BED7A846BA3FF2D31C133D15A0DE63D41C73B8D1B33CECE5AEEB;9B737434010BA5EE788253FCA331829AAFD983BDEF295C2E510997A16982E376;102
558;096DC6099B3FC14375F2750DA3E2BE1F9E6CBD43210808BB80965B4C2BF1DE23;9061E6560E328A9350B92B7B5A2ED9157999901E60890DD70E690F2BF9A818EE;38E121D37B80887B42EB3EFFAC8F7808462301FFFFA9F226043106165E0A5E07;101
559;C2F8963F0AC5E4DF2D573F2E7A0BB319FACB1A2F62190A394440C83B92A39A62;0E2C3A29E925C1527FC5FE62227B11D11593B5909A890AB38E6AFA6412BA52AD;F0B9226E5903C64401D920919DD1AF676CE520500B6D4AF26EFF975857D173F2;102
560;E40FC83020E28FC467B2083D979557749AD38DEB4A7AF8879E6AC0A11F7EBDEF;DC2948190E040D1BE219CD2F169AAAE01742599134BFA7809B7BFA38AADFC2B7;2F96C416CD451A0318FA8867EF6EECAEA1380BF0078F08AFBE9AF1D8BF21ACCD;101
561;7DD67FF8A5BF8CCF1BFF50A710EC972094BA298AD7A9BF3F1F81EAD7BBA054BF;04902A6272972DDD48449CFC5BB2BCF733B9362AF5BEADAB599A2295F00508FD;3F0849C2FBB137C0EF605474D0763CCD6FF8CB4DC8890FE4BC3C9C4F5AC167A2;101
562;098565169DB97CE7FDEAE6E6C33B88CC5195C21243D7D7AF0A95C6E31F853AC9;17E610325C4C1E8605E4FFED53453E412656561F4F17521A48D72101285CDC02;45B8F2B890ADDFB4A2DE8D40FC179CC3BCEF51ADC91D54202A409DEBEEA76666;102
563;E281C65B36C1DE1EE9AB01EA312AE868D799FAE12C89BBF5F422042AF681118C;0792681F21D3AAF7078DBD23C1FCBC5229B7E8E1300AD6260D8D52FA2AD1E5D4;C3B46224A93E0BAA59AB3218E9B56B3F5C2D1ED2B30F71A4C826F688DFDC3FC2;101
564;CC61415BE2B206C1461344CE51AB3B455C61393073826A202CC18E689C1B3B77;7685FA14A1A31FAF0C1C1CB5573F0D89C8F47B8CD99DA5F36EA31AF3225936A5;BC331CA2F5DC482D7EDEC272C8701A520D206DE69BC4E8FA72C4CB0BDEE3D634;102
565;57F128C8837FE8C9B57EFF6121EED52284A19955AC4ED4905D910666F947BCFA;72F96D83369E3F97B0891D35A84E2B793032A2FDF4DE9B5EE186D39CEA38EB97;019B8DE9D2D78F4A19952D7B5B952C9C37571A5328EDC308C8989DE54FB94851;100
566;32AB02E1C2A5C4DC787577CD1D5B4F1B62BCED9A6BB8F1099010371101CA231F;842EB061577A82DEAD9D84BD3BFF9B1F2938A66BF7C186195EC084859C93ABE5;B959A72151241B5A2757A75DB64B319B772E04038BD5E109D8B6037FF50BF08C;100
567;BBF35FE9CA38B0A404C1C0BDCF1BEC3A09C2C3C843D576CB1406AABC195AC7FA;EDA720904329C87ED010F86C90BB730DA9EFFF7F2E86170A460569504816ACF5;A2FC440B6704628EE16E2E3BD54F21D71E95BB237359D3B11B5761A14D6F835C;103
568;C0FAACD1F92E40EB3925E9F98A657911EE583846CB557D81DA5FDA52C606847D;A17C93A86B0CEE49F88C9E421071F6D937A52F660E05F1CAFC06B841FBB8DAE2;4DD781B979004EC2289AAC8E9DB7C8D973163A5918D15F414AB60490557C35FC;101
569;5D152F5F1897DB1F28888C1813BF608322DE79EEE55AEC65A6A790322348F0F7;3ABE4D7D42B8F70D28455E4670F95863B37DEC2ECB5CD2AACA3D5F18B6F5CF36;382744BE72E9D7CDD91C776685D5AB6F45230CFD17607863B563491C764A5C90;101
570;0C8BBC6D39F68E2A2EFC15F22ECF8D2C0948FFF1423EB27B5BEF2A1F1F2344F9;0C7E4541C1249F17E02DC4985D61F9C24CBFBEBF9B6D1A8021DA3A0DE578CFA9;18DE9F58113E12E0166873F5766A7E72021550D8463AC2ADABD09B596C29FEB7;100
571;CC69018FC4AA14C4AD1BEAA209267CCC5B8A0AD64C2C33455487661972A96021;B45849B9CB84E77457657E0F9114485B51F3745A446CC1A96053B2600B21F835;B821051F08ED44F5573E4EA4C8493A0E87108BB43297F7470877FFA7A19653FF;102
572;2B8176D2A4331701287588D701258456D9F2D3CCC1F5F26BEBD3080FD85A1396;CD6474610266545D670D3EF6BD07A4928A93234FDFF295F850F8C361FD3BD208;A92CF614746D0BFE86FB2F009A50E7C888BD87BBB7DFE88D39FAC2B361908A70;102
573;B751253F32345D213B374E8CA54F1C1B68D1C6466F27C060A64BB05D88DB2609;CF49DD1085F01237720D44C51EC8EAE2B022FA8AF09F7255015A0A1171652F59;DB6B29B835F1848C4ED453552DA4342B36683FB36796D6DC38D0245B9482A033;100
574;6900737B13FD7BEF13B800F41656906281411FF72401A40CD102D238EC221A37;F193DEC08E82210EF576E0062CBE3A31EBBBFBB346712E1A9C56713DBF522822;1927D9B0E934DC1DF80D10A4E30C32CA42DEA26DFAAC69EC46EAABAB0B445317;102
575;155C26609943D3343922E2FC705B2EDB8EF52B66957CAA2B4C2125E537E47C51;0F90B20EC62DC19F0AAFD4005DE4DF53B55186EE3F605645D14B524BF0817E5F;184C6DCD2E405639300C39071D7A2F24773E71DDFEC00790B7EC9E97781F7EEB;102
576;75AF1416E72FB10780F18922ADAA794C45D95C44201E41133F1963EAD46E93D7;1C1038DDD77CC65DCDDC477FBFAE0352B7489126F42BDCC333B84304A4FD576E;3880C47DEB705FB177004667D8150EB800CAAC74B3360AEBA2B0049696EDC55E;100
577;6822A442292E8E87C279B8E87E3273B09DF9F1D06BB48BCF8407FAEDE7B42EDB;637C9E554DF0C481DDE2BA8C35E89B068B79FFD5A40DC3D0F58436D742F972CE;6BD2AA6FB555427191DFBE9DAD88BCF6D22C87DCACFF138BAB6DFF98948FE5C7;101
578;2FE0F94F99BE15DD7260CF5FA8D4C2159955B8097A3497883A25B6B42AA4B264;451D1EC138D1AD4DF4ABA2087B27ED3A53BF8EB0BDD3B8F4C32CA1A31D36CB8B;98EB8919F0008B9EC99BFD9E7E616E6539E864DADC600B8CB55E13FE4E7BCDDA;101
579;0621D8C0F566A76C5499DB1616F7F375D7F00614F99555BED907F7EA3FFA9E68;70105024D9445A46F887FBD770A50B9E46DE00840FE995E3AF03C89C9CBA52F1;C4CB686DB4345DABBF15231D660C8974F6FA9A87764FFB228DE72E349FCBFABA;102
580;4AD307484B86472755C20FCC78977B59D0AB067D3101F179FD891B2AB1082DA0;ED11F675D76A2A71D47F2E5BC0EBF7251AD0B1F9600B578852C60E5F84A64E97;DB23B9EB89A34650573B0C5268373CA07ECC41327A8EB420012453E3E55F09D9;101
581;2F72DAF45A4348B575B87F3B649760AD553D79D8E26E4CA1E3823CDBADB11C74;09073EC47180A96CC1DAF3404D1208D9A2046925670D3296C0C3032F715686C3;00ECE53C15E67AE62995053D355395310E832CB41F144596342CD54E61E4004F;99
582;BF0DCE7D0A2BC8D8F9AC8EF0C56EA4CF0F0B1AB338B6195AF0ADF6BC3DFA5CA4;3D295B32E950387E8B2585DDF8AE948F89E3B2D975935D693950E96BD4743FFC;0EE8DFDC1174A1457FA96FC84ADCC8CC481052DB4AD2C21A0E7E80A211D11342;100
583;7AE2B3C07C14A6412777C347CC4AF79D3739C619C91657DB81FA4EEE0C03BE82;BA65CB07BCBC0142D5EFE63D9F6EA08C653AF18803A68BAB83A1B2CE344A7A37;53D89E1E8AA6035EF1FFDEB29617DE62C6CD720A9B8DFDE44FE8F4EAC4EFBB57;100
584;341CB88672A59A248586DBD1EBEEDD362693F24963F995E8801AAFBF0633720E;F9CAEE3E415154EBDD47020F6C6B6F6E1516419B6894ACFAA89D27552F3C1764;79FD4D7BADBD173C902C7248BF0D09719FA0BE61B93DBE9B5FCD490768576E34;100
585;5D666245D8A28D84EE4EF62EDA7AC8ABC55BE2FFC1D3A9281B2061351A04BD3E;A79504F66A75D03963BC0050E3951E0DBF3658EA265CB53B7A358E126BA7F107;CD7526BD9C43903E347B692A47AF5168BFFD9D247898569963A808B1EF7D1483;101
586;4EE2947A2F272F37C32EE10369CE603797FE177511FA48E802A5280C60E4CEDA;32E2A7EAD9CDAE612636DF307BFEBA2489D8CDE7B41CB98CAC5281884E515688;D97C9D716AAE1A2CE8229AC9798A793667BA0EF5350A1590B56965E17D33FE3A;101
587;0075758606C2AA6EB4CCD23161D9C511C233538146CBC258987D5D26CB37ECDF;B7E14B0A068780613F2F7B962C5EA73C9C79EAE9F32BCB47CA2D2B25FBA3592E;5BB12ED0248947393B6E291EA20513772AF7984F13BD8172FEE33413F2AF307C;102
588;6FEBEA22099A6BC079D9C0736AFB41FF2D4980CD7F9FDC366523268BFD0D204B;33B428FA7B7613DE533570F4E0D4FE1568FF58EE135A72AACDA4FF1329936A63;1AE71CE43207E2AD8E05D0D6032E5E3F29318FA377AD4AEA38C0840F28730747;101
589;19089A58A68BCDCE6B9B76E47AE7706948A4A92ACC01B9DD79B869E61A9882DA;E6245A98D495F0DE1C106638F244E581975A4C75F325F4212A9E1BE426611FD5;DCFCBB1D853F31AEC953646E63086331A042691FB52F4CF1C03C37C4424241D9;101
590;200D4273A44837818112F6B9F05E52B63EF39A6CDD2644C758814F2940BFE11E;BCC2DDC0FBB8FD7067C9C0AA324416843C949DCF2B79214276F77AEE32B0D53F;72ED53064E5EC9F3F742EF9D483C70806FEA7C855CAA955EC8007B16162B3591;101
591;D63D704BDFAEAE61558C615CC05ABB16A326D1A923E2A5FE77762A2CCB927F3C;BD8EECBF758D28B16C1D79C34FCC5B99C065C5ABC7C9CC2123EED33E39CAC52E;066EAF1CA06AB73A5D28B7BE04953A4F052790B7FA5BACFAF641014338506E0E;101
592;685D0F0B4D65D26ADA05B6BAC5E238F4161FA2DAE8EA30D709D77A6D7C91A4DF;92A4F0B22873545734B23EFEFFA279D3354AC6786E17DDBE7A3624D7D5CE9D6D;256FB6CBF22A6921CCE1ED42CC49583D2E91B9BF485ADEE0DEF0FE7C95F84EE3;101
593;514640E8786ADAE1406320295AFEB60BD50308BFA7FD7E6DC3648F0F7F7A5049;D4A09366B9A63F82D25B99E1A85B73AB237CD5B5C82E077E249D0CC24F79BAF2;5FC4BD2554869A17A54B7A02585D3EAE2E16DB619D1EC7BB0425D36D01ECFE18;101
594;D0B796A16412F2995FF9444C50DE458BCDBBECA1F28233D92F336AD5C1F4A198;77EA78A2D21B325A63462285A838DB543052B7F172AB961D379443C92689E8DF;DD6C2ED77B10BCB4C4269853C851FC2DDFCBC99709F43F11B5B30CD6D1AF6E20;102
595;EFBB6F4173DBB5D17F2C2379FFC1CAC53A04A9CDF3E5D3423B110BDA02CD1D80;0466D5C4C4006AED18C9B1560E30F1A3934AE8D508E0D268BE98EF552777529A;5079E749FF4CEBBB4DF8976EDE64558CA414D10A37235AF46DF1D900008BB0BA;101
596;9BBCE5543CABD468ABF407D1884D87BE0082FC4E7679E101F234D87A2DF880A1;382FDA9266F06B8631F810CE4EE77D5874F3FC6394F1A4D2893941EDCF27A099;F23DF3AB2A951809B2EF4E5D8C7A2CBA46293A435F6C4F73E3C91DB21B56CE1F;101
597;556A74EF38344F671633AA30AAFCBEEF9C35214B06B94398C0FC9063D8D81B81;6C48E88ED8A7DB7B4E10A23AA5A2E00F55491916D13C03712EE15BAEA1A860EF;91299D986D0824023D1133F8F8E36B1B51FEE539AFAE8C4D6FBE1DEDA986CFB5;102
598;5AEA578834F942FF0091CCF7C11A38C52602962D530253629A7CF2C1C0C37445;ABBC5A517993319826B67F5F33C6A28C21A24764CA90E4D1773EDEF7C6B80A9A;6485994FB9560C8A3F1CFDC4318A8C96E7F3277D3CFF50B622EE7FFF25DB7C1B;101
599;90594B6D4D1CB385FADD9F220B9692F61814D55039A9728546013B6217E7127B;9F5E8242DBC0E06E8AA22BC5876B39C66F370FE51791C4FC9CBEE84A2A63BAB4;31D4767D8EC91ECF41ECB81A5613B214865AB076E399C8D2C23A4950ACDF1D19;102
600;2BB778842BE19824EE1F88124CF95ED7F6EE6E0AEFC755FA462D61685EA30358;32453B16D12BF087F9F383CB5C9BC6A73B89D50E3E397D3419853215E68363DB;15D0BE85847F3172D6E59EF293472566CDA1CB32F5BD32303C7F2125EDB7169D;100
601;357C9B1A4D3FC34E22194B081A60D47E67CBC1EEE4BC1CF8098857EA42E4A04D;C3AC2160F4B16B8C26F2EDFC9DA8FA3236788FA7D1C808A25DB47185C9F24A3B;A141E6D6210DC0AECD4BF84F4B7F0E3F51AFA100027F8FA762809876FD93D857;102
602;13060F53F7438137435DF1BC5655A195AF646BF8745BD7BE2140BDF1A8C6EFEA;BA526E7516EDE61D812F7DF73D3501D32AFC84459E40E882E90A4492EE8062B1;9A6C829EFA36843E049652A12D7E0876A83CAA22D8B77CD8D047ACBFBDF462D5;100
603;78FD0792A7B957F3AEDC8274A3FE4246C1DBEFF3A62CFC1A8E3EA497BE1C3C80;055CB5B296B98F5DEF719E0D3AB7538BDD657677AC3CA30C433F0441BF2B9BC3;7C8FB214A968D3F715269F4451598622BCFF575772E35029939EC2FF20097E85;102
604;73FC2A67F7728E837AA6D73ECF70E4EF1627052535FBE909F98C90749303CC5E;6432FDF594F3AD8074934FC8F9D68C9B96CEF64CB725CDC385D241F1A3B0C084;80ABDA136AC904C3F786E47E24389E7B549581F50074253054B747AAB4BB55B7;102
605;26D5AAFB68100C9BA2CF0CA73BD656D6289DC97EF7EC227FA6C352ACFE329717;31B30AEC1550B4A62757B00EBCB6D392EBDA8246D1CB0E437F833836648CAA23;360DC5C1B88261D2833B62EA020811531EC880EE85E431BDE1D37F8699DDACC8;100
606;D94F780F97256017874C2F29E05DD2931DDA65DE806CDB9D24EDFC150D30BA46;7856134956A4CACACBB56A0AAC967DDA601BC2DC6BE130654A513D06DB6B5236;54255C00437D5328CA13FDF175E7377D936497822EFB151DF07175A8AF48AD28;101
607;D22E7D72BD60470686C6B934D3E117EE2BFB093DBBBB870246E945953A258A9F;3D2E46BE9DA5369BCDF88D175421D2D59E8E8BCC1B813BB89F9E3B61C91FAA9D;BB6C5E4CFDF6B04563B22D7C8103F5D68C2198EFFB5173B53453EECA9AD859E0;101
